Episode,Chapter,Index,Name,Text
Rise from the ashes,4,142,Meekins,"His face can't be clearly seen in the video,"
Rise from the ashes,4,143,Phoenix,"Tell me, were you able to get a good look at him? At the face of the man who attacked you with a knife?"
Rise from the ashes,4,144,Meekins,"S-sir! If you must label people as having ""seen"" or ""not seen"" the man's face... I believe I would be classified as... the latter?"
Rise from the ashes,4,145,Phoenix,"The latter? But you were standing right in front of him, were you not?"
Rise from the ashes,4,146,Judge,"More to the point, you are the person who fought him, aren't you?"
Rise from the ashes,4,147,Meekins,"Oh, yes sir! But... I didn't get a clear look at his face, sir. I'm not the kind of guy who looks directly at people when talking with them, you see..."
Rise from the ashes,4,148,Phoenix,"(Yeah, that's a good trait for a police officer...)"
Rise from the ashes,4,149,Meekins,"Still, I'm sure it was him! I'd bet my badge on it!"
Rise from the ashes,4,150,Meekins,"but there's no question that the other person was Detective Goodman, sir!"
Rise from the ashes,4,151,Phoenix,Holdit.gif
Rise from the ashes,4,152,Phoenix,"But you don't know that for sure, do you? You never actually saw Detective Goodman's face."
Rise from the ashes,4,153,Meekins,"Well... I suppose you might say that. That is, if you must label people as having ""seen"" or ""not seen"" it."
Rise from the ashes,4,154,Judge,"Since his face can't be identified in the video, only you can verify it."
Rise from the ashes,4,155,Meekins,"! W-w-why is everyone l-looking at me? If I had to label your stares as ""disturbing"" or..."
Rise from the ashes,4,156,Edgeworth,Meekins!
Rise from the ashes,4,157,Meekins,Eek!
Rise from the ashes,4,158,Edgeworth,"Having been shown a questionable video at best, we are not in the best of moods. Now please be more certain when you testify!"
Rise from the ashes,4,159,Meekins,"Y-y-yes, sir!"
Rise from the ashes,4,160,Edgeworth,You claimed the man who brandished a knife on you was Bruce Goodman. Tell us why you are positive it was him!
Rise from the ashes,4,161,Meekins,"I mean, he opened the locker, which required Detective Goodman's fingerprint to do!"
Rise from the ashes,4,162,Phoenix,Holdit.gif
Rise from the ashes,4,163,Phoenix,About these lockers... Is there no other way to open them?
Rise from the ashes,4,164,Meekins,"No, sir! I myself tried all kinds of methods in the past! They only respond to registered fingerprints, sir!"
Rise from the ashes,4,165,Phoenix,(I wonder what kind of methods he's tried...?)
Rise from the ashes,4,166,Judge,"If the man opened the locker's lock, which only responds to its registered fingerprints, then he must be the person the locker was assigned to."
Rise from the ashes,4,167,Meekins,"Exactly my point, sir! And this too!"
Rise from the ashes,4,168,Meekins,"The locker he opened is unquestionably Detective Goodman's locker, sir!"
Rise from the ashes,4,169,Phoenix,Holdit.gif
Rise from the ashes,4,170,Phoenix,How do you know that information?
Rise from the ashes,4,171,Meekins,"I've heard rumors, sir! From people in the know, sir!"
Rise from the ashes,4,172,Phoenix,"""People in the know""?"
Rise from the ashes,4,173,Meekins,"The workers in the department cafeteria, sir! They keep me informed! They also listen to my... romantic troubles, sir!"
Rise from the ashes,4,174,Phoenix,...
Rise from the ashes,4,175,Edgeworth,For the record... the opened locker did indeed belong to Detective Goodman. I verified this information through a more... reliable source.
Rise from the ashes,4,176,Judge,Hmm... So the victim opened the locker with his own fingerprint.
Rise from the ashes,4,177,Meekins,So it must be him! No one else could have unlocked it!
Rise from the ashes,4,178,Phoenix,Holdit.gif
Rise from the ashes,4,179,Phoenix,"However, the most important detail is not shown in this video... the man's face!"
Rise from the ashes,4,180,Meekins,"S-sir! If I may say something, sir!"
Rise from the ashes,4,181,Judge,"Please do. After all, you are the one being examined."
Rise from the ashes,4,182,Meekins,"I don't understand why the man's face is so important in this case, sir! I mean, it was his hand that opened the fingerprint lock... and it was his hand that tried to thrust his knife into my body, sir! My unsettled state can testify enough to this, sir! Yes, you have a point. The footage doesn't lie."
Rise from the ashes,4,183,Edgeworth,That is... unless the defense can find a problem with it?
Rise from the ashes,4,184,Ema,Mr. Wright! Let's check the Court Record again!
Rise from the ashes,4,185,Phoenix,(Is there a problem with the security video?)
Rise from the ashes,4,186,Phoenix,"Regarding the video contained on this tape, there is one thing in particular that seems rather strange."
Rise from the ashes,4,187,Judge,Strange?
Rise from the ashes,4,188,Phoenix,This contradiction leads to the possibility that... the man may not be Detective Goodman.
Rise from the ashes,4,189,Judge,What? This video contains such a contradiction?
Rise from the ashes,4,190,Edgeworth,Objection.gif
Rise from the ashes,4,191,Edgeworth,"Interesting... Your Honor, I have a proposal."
Rise from the ashes,4,192,Judge,"Yes, Mr. Edgeworth?"
Rise from the ashes,4,193,Edgeworth,"I propose we have the defense... point out to us this alleged ""contradiction"" in the video."
Rise from the ashes,4,194,Phoenix,(He would want me to point it out...)
Rise from the ashes,4,195,Judge,"Very well, proposal accepted. Let us further inspect this piece of evidence. I will now play the security tape. Mr. Wright. Please show us this contradiction you speak of."
Rise from the ashes,4,196,Phoenix,(I have to point out a problem in the video? This is the first time I've ever had to do that.)
Rise from the ashes,4,197,Ema,"You can do it, Mr. Wright! It's set up so you can Fast Forward, Rewind or Pause the video. Just take a good look and be sure to point out the right thing!"
Rise from the ashes,4,198,Meekins,Please don't play it too many times. I-I can't stand watching this video!
Rise from the ashes,4,199,Phoenix,(How did this guy ever become a police officer?)
Rise from the ashes,4,200,Judge,"Now then, Mr. Wright. Please enlighten us! Where is the contradiction that indicates the man may not be Detective Goodman?"
Rise from the ashes,4,201,Phoenix,Takethat.gif
Rise from the ashes,4,202,Phoenix,The thing that's strange about this video... has got to be this! Officer Meekins.
Rise from the ashes,4,203,Meekins,"Sir! D-do you mean me, sir?"
Rise from the ashes,4,204,Phoenix,"As I understand it, the locker apparatus works like this: When you grab the handle, a sensor reads your fingerprint. If the print matches the registered data, the light turns on and the lock is released."
Rise from the ashes,4,205,Meekins,"A-according to my very limited experience, that's the way I understand it, sir!"
Rise from the ashes,4,206,Phoenix,"If so, then something is seriously wrong with this picture! When the victim reaches for the handle to open the locker... Let's rewind to a little earlier... Here! Notice the light?"
Rise from the ashes,4,207,Judge,What's this!? It's... already lit!
Rise from the ashes,4,208,Phoenix,"Precisely my point, Your Honor. The locker was already open before the victim grabbed the handle!"
Rise from the ashes,4,209,Meekins,AAAAAAAAHHHHH!!!
Rise from the ashes,4,210,Judge,Order! Order! What's the meaning of this!?
Rise from the ashes,4,211,Phoenix,"It's very simple, Your Honor. The locker wasn't locked on the day of the crime!"
Rise from the ashes,4,212,Edgeworth,Objection.gif
Rise from the ashes,4,213,Edgeworth,"But the locker locks are controlled by an electronic system. When a door is shut, a sensor is triggered... and the locker is automatically locked!"
Rise from the ashes,4,214,Judge,"Oh, I know! It must have broken down! Of course, I'm not an expert in this..."
Rise from the ashes,4,215,Edgeworth,"That's not likely, Your Honor. The sensor would detect and report any malfunction."
Rise from the ashes,4,216,Judge,"Oh well. It just goes to show novices should keep their mouths shut. So then, Mr. Wright. Do you have an explanation?"
Rise from the ashes,4,217,Phoenix,"Me, Your Honor?"
Rise from the ashes,4,218,Judge,Yes. Why wasn't the locker locked?
Rise from the ashes,4,219,Phoenix,"Me, Your Honor? ... Yes, well. You see... This isn't exactly my field... What do you think, Miss ""Scientific Investigator""?"
Rise from the ashes,4,220,Ema,"Huh? Oh, um... Maybe something, like, jammed the electronic system?"
Rise from the ashes,4,221,Phoenix,(Something... jammed the sensor? Say... There's something else that seems out of place in this video.)
Rise from the ashes,4,222,Ema,"Yeah, I thought so too! There's got to be another clue somewhere in this footage!"
Rise from the ashes,4,223,Judge,Very well. Let's inspect the video once more. The locker wasn't locked... Mr. Wright. Please point out the cause for this!
Rise from the ashes,4,224,Phoenix,Takethat.gif
Rise from the ashes,4,225,Phoenix,Please watch closely. This is the continuation of the part I showed you earlier.
Rise from the ashes,4,226,Judge,What's this? Something white fell out of the locker!
Rise from the ashes,4,227,Meekins,"But sir! It's been my experience that things fall out when doors are opened! I often fall out and roll great distances when I open my car door, sir!"
Rise from the ashes,4,228,Phoenix,Objection.gif
Rise from the ashes,4,229,Phoenix,We can't be sure that item was in the locker to begin with.
Rise from the ashes,4,230,Judge,What do you mean?
Rise from the ashes,4,231,Phoenix,"The sensor triggers the lock when the door is shut... What if something was inserted, say, between the sensor and the door?"
Rise from the ashes,4,232,Judge,In... Inserted...?
Rise from the ashes,4,233,Phoenix,This white thing wasn't inside the locker... It was stuck between the door and the sensor!
Rise from the ashes,4,234,Meekins,"Oh, I understand now, sir! It's just like my tie! Two out of three times it gets stuck in the door when I get out of my patrol vehicle, sir! Instead of the door closing, My tie chokes me!"
Rise from the ashes,4,235,Judge,But the object would have to be extremely thin to fit in the door.
Rise from the ashes,4,236,Edgeworth,"Not only that, it would also have to block electrical currents... It would need to be an insulator."
Rise from the ashes,4,237,Judge,"Yes, an insulator! But at the crime scene..."
Rise from the ashes,4,238,Phoenix,there just might have been something that fits the description.
Rise from the ashes,4,239,Meekins,"But s-sir! By ""insulator,"" you don't mean..."
Rise from the ashes,4,240,Phoenix,(I think I've finally got this figured out.)
Rise from the ashes,4,241,Judge,Very well! Will the defense please present the relevant evidence! What was this insulator that was stuck in the door?
Rise from the ashes,4,242,Phoenix,Takethat.gif
Rise from the ashes,4,243,Phoenix,I found this near the locker: a thin rubber glove.
Rise from the ashes,4,244,Judge,But we can't be sure that was in the victim's locker.
Rise from the ashes,4,245,Phoenix,"It has a tag that says, ""SL-9 Incident."""
Rise from the ashes,4,246,Edgeworth,!
Rise from the ashes,4,247,Phoenix,"The video seems to depict the victim opening the locker, but that isn't the case! The lit lamp attests to this. On the day of the crime, even I could have opened that locker! Is this not so, Officer Meekins!?"
Rise from the ashes,4,248,Meekins,"Sir... It would appear so, sir!"
Rise from the ashes,4,249,Judge,"Order! Order! Order! So are we to believe then, that the ""victim"" whom this witness stabbed in the evidence room... was not Detective Goodman?"
Rise from the ashes,4,250,Edgeworth,Objection.gif
Rise from the ashes,4,251,Edgeworth,"Do not be misled, Your Honor."
Rise from the ashes,4,252,Judge,"What do you mean, Mr. Edgeworth?"
Rise from the ashes,4,253,Edgeworth,"The defense has merely demonstrated that possibility, and nothing more. The ""victim"" in the video was indeed Bruce Goodman. The prosecution will offer one more testimony to prove this!"
Rise from the ashes,4,254,Phoenix,What!?
Rise from the ashes,4,255,Edgeworth,"Officer Meekins, please testify about this."
Rise from the ashes,4,256,Meekins,"Sir! M-me, sir!? I'm not sure what you're referring too, sir..."
